,step,vertical_idx,horizontal_idx
0,7,3,3
1,9,0,4
2,10,3,3
3,11,4,4
4,12,1,2
5,17,2,4
6,18,1,1
7,30,4,1
8,31,0,4
9,34,3,4
10,37,0,4
11,45,2,3
12,50,2,4
13,52,4,3
14,56,0,4
15,61,0,3
16,65,2,4
17,72,3,4
18,78,0,2
19,80,3,1
20,84,3,4
21,85,4,4
22,92,1,3
23,93,1,3
24,96,2,4
25,98,4,4
26,99,0,4
27,100,2,3
28,100,3,2
29,105,0,4
30,105,4,2
31,106,1,3
32,113,4,2
33,117,4,0
34,121,1,3
35,123,3,3
36,130,3,0
37,137,2,1
38,138,3,3
39,142,0,4
40,143,0,4
41,148,0,2
42,149,1,3
43,149,3,2
44,151,0,3
45,157,2,2
46,157,4,4
47,162,1,4
48,166,1,4
49,171,1,4
50,176,4,3
51,188,0,4
52,188,4,4
