,step,vertical_idx,horizontal_idx
0,1,1,4
1,4,0,2
2,7,2,2
3,10,1,2
4,11,4,1
5,13,1,3
6,15,1,3
7,21,0,4
8,21,1,2
9,25,4,4
10,26,3,4
11,33,0,2
12,33,4,1
13,39,3,2
14,44,3,3
15,44,4,1
16,50,2,1
17,59,1,3
18,68,4,4
19,73,0,1
20,85,3,3
21,90,0,4
22,92,2,2
23,94,3,4
24,96,4,2
25,101,2,2
26,101,4,4
27,103,4,4
28,106,1,1
29,106,2,4
30,112,1,3
31,113,1,3
32,113,2,3
33,115,3,4
34,117,1,4
35,117,2,4
36,119,4,1
37,127,3,4
38,127,4,4
39,133,4,2
40,138,0,3
41,145,2,4
42,148,0,3
43,149,4,3
44,153,4,2
45,154,0,2
46,158,3,2
47,159,1,4
48,162,1,3
49,162,4,4
50,167,0,3
51,170,1,4
52,170,2,4
53,172,0,4
54,179,4,3
55,185,2,2
56,187,4,2
57,191,0,4
58,197,2,3
59,198,4,3
