,step,vertical_idx,horizontal_idx
0,4,3,3
1,9,3,4
2,18,4,3
3,20,3,4
4,22,2,4
5,25,1,3
6,33,2,1
7,40,2,4
8,44,0,3
9,49,4,3
10,52,1,3
11,52,2,1
12,52,3,4
13,54,0,0
14,56,3,3
15,63,0,4
16,66,2,4
17,68,0,2
18,70,1,2
19,71,3,1
20,83,0,2
21,85,0,2
22,85,3,2
23,88,1,0
24,89,0,0
25,91,2,3
26,92,4,3
27,93,0,4
28,93,1,3
29,99,4,4
30,102,4,4
31,105,2,3
32,110,4,4
33,113,0,1
34,115,1,4
35,117,1,4
36,118,1,1
37,125,3,3
38,126,0,4
39,128,3,3
40,131,3,4
41,137,1,4
42,140,3,4
43,148,0,1
44,149,0,4
45,153,0,2
46,153,1,3
47,154,3,2
48,157,0,2
49,158,0,4
50,163,0,3
51,166,3,3
52,169,0,4
53,169,1,4
54,169,3,2
55,175,0,3
56,179,2,4
57,187,1,3
58,191,2,4
59,196,3,4
