,step,vertical_idx,horizontal_idx
0,2,3,2
1,6,2,2
2,14,2,2
3,23,1,3
4,24,0,4
5,25,1,2
6,26,0,0
7,26,4,2
8,35,0,3
9,37,0,4
10,37,3,0
11,38,3,4
12,43,1,0
13,44,1,4
14,44,2,4
15,45,1,2
16,48,1,4
17,60,3,3
18,66,4,4
19,68,0,4
20,70,3,2
21,72,1,4
22,72,4,0
23,74,4,1
24,78,0,2
25,79,3,2
26,81,4,4
27,91,1,4
28,94,3,3
29,95,2,1
30,97,2,3
31,103,2,2
32,105,0,3
33,106,2,3
34,106,3,4
35,119,0,4
36,122,2,3
37,132,0,2
38,135,4,2
39,137,3,2
40,140,2,3
41,144,3,1
42,144,4,1
43,147,0,3
44,149,0,3
45,156,4,0
46,163,2,2
47,165,1,3
48,165,2,1
49,168,3,3
50,170,0,2
51,173,4,3
52,178,0,2
53,183,0,3
54,188,0,3
55,188,2,4
56,192,1,0
57,199,3,3
