,step,vertical_idx,horizontal_idx
0,7,1,1
1,18,4,4
2,24,3,3
3,24,4,3
4,27,0,0
5,32,0,3
6,47,0,3
7,50,4,3
8,51,0,3
9,52,4,4
10,57,0,4
11,57,2,3
12,58,3,3
13,63,1,4
14,69,2,3
15,73,2,3
16,73,3,2
17,76,3,1
18,81,1,1
19,83,4,1
20,84,4,3
21,95,1,2
22,96,3,2
23,101,3,4
24,102,1,2
25,103,0,1
26,104,1,1
27,104,2,2
28,110,2,4
29,122,4,4
30,128,4,1
31,128,4,3
32,142,2,3
33,145,1,1
34,155,2,3
35,164,3,2
36,168,2,1
37,177,4,3
38,178,4,4
39,180,3,0
40,185,0,3
41,186,2,2
42,190,2,4
43,191,4,1
44,195,1,1
45,197,0,2
