,step,vertical_idx,horizontal_idx
0,5,4,0
1,11,0,2
2,12,0,2
3,24,4,0
4,28,3,2
5,29,1,3
6,30,4,3
7,31,4,3
8,33,2,3
9,35,2,1
10,38,4,0
11,51,0,4
12,56,3,1
13,59,0,4
14,79,0,4
15,81,4,2
16,86,3,3
17,87,0,2
18,92,1,4
19,94,3,4
20,98,1,0
21,102,2,2
22,105,4,2
23,106,0,3
24,106,0,4
25,107,3,3
26,123,0,2
27,127,0,1
28,128,1,1
29,129,1,4
30,133,1,1
31,133,2,3
32,136,0,4
33,138,1,2
34,142,4,2
35,147,1,0
36,149,4,3
37,151,0,4
38,153,4,1
39,165,1,4
40,178,4,3
41,181,2,3
42,189,1,4
43,189,2,3
44,189,3,1
45,190,1,4
46,193,4,2
47,199,1,3
