,step,vertical_idx,horizontal_idx
0,1,1,4
1,3,2,2
2,7,0,4
3,8,0,0
4,10,4,4
5,12,4,2
6,15,2,3
7,19,2,4
8,24,1,4
9,26,1,4
10,28,1,2
11,35,4,4
12,41,3,2
13,43,1,4
14,50,3,4
15,56,1,4
16,57,1,4
17,58,4,3
18,62,3,0
19,64,2,1
20,67,1,2
21,70,3,0
22,75,4,3
23,81,3,4
24,81,4,1
25,83,0,2
26,90,1,2
27,91,0,3
28,94,0,3
29,95,4,1
30,97,4,2
31,97,4,3
32,100,4,4
33,104,3,4
34,108,1,4
35,119,1,1
36,120,0,4
37,121,3,3
38,126,2,1
39,126,3,4
40,129,1,1
41,135,2,4
42,140,1,4
43,140,2,3
44,146,2,3
45,158,2,2
46,158,4,3
47,166,1,4
48,167,1,3
49,169,0,1
50,171,4,4
51,176,0,3
52,178,0,4
53,189,3,4
