,step,vertical_idx,horizontal_idx
0,1,2,2
1,2,1,4
2,6,3,2
3,8,4,2
4,10,2,3
5,20,4,4
6,23,3,3
7,24,4,3
8,35,4,4
9,37,1,2
10,50,0,4
11,55,3,1
12,68,2,4
13,71,4,0
14,74,0,2
15,83,0,3
16,84,4,3
17,85,1,2
18,94,4,1
19,100,4,4
20,108,1,4
21,110,0,4
22,112,4,2
23,114,0,3
24,115,3,4
25,118,4,4
26,121,1,0
27,123,3,3
28,127,2,4
29,135,3,1
30,137,2,1
31,139,4,0
32,143,2,4
33,144,3,4
34,152,3,1
35,154,1,2
36,157,0,4
37,164,3,3
38,166,2,1
39,167,4,2
40,173,1,1
41,175,0,0
42,176,0,1
43,176,3,1
44,182,0,2
45,186,1,3
46,188,1,4
47,194,3,4
