,step,vertical_idx,horizontal_idx
0,7,3,4
1,13,3,2
2,17,1,3
3,18,2,3
4,26,1,4
5,34,3,2
6,38,0,2
7,48,1,3
8,50,3,0
9,56,3,1
10,59,4,3
11,70,4,2
12,73,4,3
13,77,0,2
14,80,2,4
15,83,4,4
16,85,4,4
17,86,0,1
18,87,0,4
19,90,1,0
20,91,1,3
21,93,4,3
22,101,3,4
23,102,1,0
24,107,0,0
25,108,3,3
26,110,4,4
27,115,0,4
28,119,3,4
29,121,2,3
30,126,0,3
31,127,2,4
32,129,0,2
33,129,1,1
34,130,1,2
35,131,0,4
36,131,2,4
37,142,3,4
38,165,2,3
39,169,1,0
40,171,2,4
41,174,1,3
42,177,0,1
43,177,4,2
44,178,4,4
45,181,2,3
46,189,1,4
47,200,2,4
