,step,vertical_idx,horizontal_idx
0,12,3,4
1,14,4,1
2,15,0,3
3,26,4,3
4,30,3,1
5,31,4,4
6,44,0,1
7,46,3,1
8,47,4,4
9,54,0,4
10,65,0,3
11,66,2,1
12,67,0,4
13,67,4,4
14,78,1,4
15,81,2,4
16,86,1,1
17,86,2,4
18,86,4,4
19,87,3,3
20,96,0,3
21,96,1,1
22,107,2,3
23,109,3,3
24,118,2,2
25,125,4,4
26,129,3,4
27,130,3,3
28,135,4,0
29,136,4,3
30,137,2,3
31,142,2,4
32,143,0,4
33,143,3,4
34,146,4,4
35,148,1,0
36,152,2,4
37,155,2,2
38,156,2,4
39,157,2,4
40,158,4,4
41,161,1,1
42,161,4,4
43,173,4,2
44,177,2,4
45,179,1,0
46,180,4,4
47,185,1,3
48,192,4,1
49,195,0,2
50,196,0,3
