,step,vertical_idx,horizontal_idx
0,18,1,3
1,34,2,2
2,36,3,4
3,39,2,4
4,45,3,2
5,45,3,4
6,46,2,1
7,46,2,4
8,51,1,3
9,59,2,3
10,62,3,3
11,63,2,3
12,67,0,4
13,69,0,3
14,71,1,1
15,78,2,2
16,83,1,0
17,88,3,4
18,96,4,3
19,103,2,4
20,108,4,0
21,112,3,2
22,114,3,3
23,116,3,0
24,117,2,4
25,120,0,3
26,121,1,3
27,123,0,1
28,123,2,4
29,142,1,4
30,142,4,3
31,144,0,2
32,144,0,3
33,146,0,3
34,149,3,4
35,152,1,4
36,153,1,2
37,153,3,4
38,154,1,2
39,158,3,1
40,161,0,4
41,167,1,4
42,169,4,3
43,170,1,4
44,171,4,3
45,173,3,2
46,176,0,1
47,177,4,3
48,182,2,4
49,187,4,4
50,195,2,3
51,196,4,3
