,step,vertical_idx,horizontal_idx
0,1,3,3
1,3,0,3
2,9,3,0
3,11,2,1
4,11,4,2
5,20,3,3
6,21,3,3
7,22,2,2
8,25,0,2
9,27,0,3
10,29,3,3
11,35,4,3
12,46,1,3
13,58,3,3
14,66,1,0
15,75,0,3
16,88,0,3
17,93,1,0
18,94,0,2
19,96,4,4
20,97,1,3
21,101,2,4
22,106,4,4
23,109,2,4
24,111,2,2
25,112,4,4
26,115,4,3
27,121,4,1
28,122,3,4
29,123,4,3
30,130,0,4
31,131,2,1
32,132,4,4
33,134,3,2
34,138,3,0
35,142,1,4
36,142,4,1
37,142,4,3
38,143,4,2
39,160,3,2
40,161,4,4
41,164,0,3
42,166,0,2
43,170,2,3
44,180,0,2
45,181,0,4
46,182,2,4
47,188,4,4
48,189,3,1
49,193,4,4
