,step,vertical_idx,horizontal_idx
0,1,4,3
1,3,2,4
2,6,2,4
3,9,1,2
4,17,1,3
5,19,1,2
6,35,4,0
7,41,1,3
8,42,3,4
9,48,1,4
10,51,0,4
11,54,4,3
12,55,2,4
13,59,4,4
14,60,4,2
15,64,0,4
16,64,2,1
17,70,1,1
18,75,2,1
19,79,1,3
20,80,1,0
21,81,2,4
22,86,3,0
23,91,2,4
24,99,1,2
25,100,3,4
26,107,3,4
27,114,1,4
28,130,0,4
29,133,0,4
30,133,2,3
31,135,4,3
32,142,2,4
33,146,1,3
34,151,2,4
35,155,1,2
36,161,1,4
37,161,3,2
38,163,3,1
39,167,1,4
40,168,3,2
41,169,1,4
42,169,3,3
43,171,0,2
44,173,3,2
45,174,0,1
46,176,2,2
47,176,4,3
48,179,0,4
49,180,2,1
50,187,1,1
51,196,2,4
52,199,1,4
