,step,vertical_idx,horizontal_idx
0,9,2,2
1,10,0,4
2,14,1,4
3,15,3,1
4,16,1,2
5,22,1,4
6,26,0,4
7,26,2,2
8,40,0,0
9,45,3,2
10,48,2,1
11,49,2,3
12,56,3,3
13,62,3,3
14,71,1,3
15,80,0,4
16,83,0,0
17,83,0,4
18,85,0,4
19,87,0,4
20,88,3,2
21,89,4,4
22,90,3,4
23,98,4,1
24,101,0,4
25,104,1,2
26,113,1,4
27,115,2,4
28,122,1,2
29,122,1,3
30,125,0,3
31,127,2,3
32,129,1,4
33,135,2,2
34,144,3,2
35,150,1,2
36,152,1,4
37,153,3,4
38,158,3,3
39,158,4,4
40,159,3,1
41,168,2,1
42,169,0,3
43,170,2,3
44,175,3,4
45,177,1,2
46,182,1,4
47,183,0,3
48,185,3,1
49,187,1,2
50,190,4,4
51,197,1,3
52,200,2,3
