,step,vertical_idx,horizontal_idx
0,1,2,3
1,1,3,3
2,5,3,1
3,14,0,0
4,17,2,2
5,19,1,4
6,26,2,4
7,27,0,4
8,39,0,4
9,39,4,4
10,43,1,1
11,44,1,4
12,50,4,2
13,55,2,1
14,61,1,4
15,67,3,3
16,80,2,4
17,84,3,3
18,87,1,4
19,90,0,2
20,90,1,4
21,91,2,4
22,91,4,3
23,95,1,2
24,95,2,4
25,102,3,4
26,105,3,2
27,106,3,3
28,114,4,3
29,123,0,4
30,123,2,2
31,128,4,4
32,131,2,4
33,132,0,1
34,133,4,3
35,137,2,3
36,138,0,1
37,143,1,1
38,143,4,3
39,156,3,4
40,157,1,2
41,157,2,2
42,169,2,3
43,175,0,3
44,175,4,4
45,178,4,4
46,180,4,4
47,182,4,3
48,184,1,4
49,191,2,4
50,192,1,1
51,200,4,3
