,step,vertical_idx,horizontal_idx
0,3,3,1
1,4,3,4
2,7,0,3
3,9,0,4
4,9,2,1
5,9,3,3
6,14,0,4
7,23,0,2
8,24,3,1
9,32,2,4
10,33,0,2
11,34,2,4
12,39,0,0
13,41,4,2
14,42,4,4
15,53,1,0
16,57,1,3
17,59,2,3
18,63,4,3
19,65,3,3
20,67,2,3
21,68,3,3
22,72,0,4
23,74,4,0
24,75,4,2
25,77,2,3
26,80,3,4
27,89,0,0
28,89,2,2
29,91,3,4
30,98,2,4
31,105,0,2
32,112,3,3
33,115,2,3
34,116,4,1
35,116,4,4
36,120,2,4
37,123,1,1
38,123,1,2
39,124,0,4
40,127,3,4
41,135,0,2
42,136,0,4
43,138,1,3
44,147,1,0
45,150,2,3
46,162,2,2
47,166,3,3
48,167,2,4
49,175,3,4
50,177,3,4
51,178,1,2
52,181,1,4
53,183,1,4
54,185,0,3
55,186,1,2
56,187,0,3
57,187,4,1
58,189,4,4
59,195,2,4
60,197,0,2
61,197,2,3
62,197,2,4
