,step,vertical_idx,horizontal_idx
0,1,1,1
1,2,1,2
2,9,1,2
3,9,3,4
4,10,0,4
5,10,1,1
6,15,1,3
7,28,1,3
8,29,0,2
9,34,0,1
10,34,4,4
11,37,2,1
12,42,3,2
13,52,2,2
14,56,3,1
15,63,0,4
16,65,0,4
17,67,2,4
18,76,2,2
19,79,0,4
20,81,4,3
21,84,2,4
22,90,4,1
23,90,4,4
24,94,3,2
25,97,4,0
26,98,0,1
27,99,4,4
28,105,0,4
29,109,0,2
30,110,3,0
31,114,2,1
32,116,2,3
33,121,4,3
34,122,3,4
35,126,4,1
36,129,2,4
37,134,0,2
38,139,1,3
39,147,0,2
40,149,3,1
41,149,3,3
42,152,3,1
43,162,0,2
44,163,2,3
45,172,0,2
46,173,4,0
47,174,0,3
48,176,2,3
49,180,1,3
50,180,1,4
51,192,2,1
52,193,2,3
53,197,4,2
54,199,2,1
