,step,vertical_idx,horizontal_idx
0,5,0,4
1,11,3,0
2,12,1,3
3,12,4,1
4,13,2,2
5,14,1,3
6,16,4,3
7,19,4,4
8,20,4,3
9,35,1,1
10,40,4,3
11,43,1,2
12,44,0,4
13,45,1,3
14,47,0,3
15,47,3,2
16,48,3,4
17,50,0,4
18,52,2,4
19,52,3,3
20,56,4,4
21,61,0,3
22,64,2,4
23,71,0,4
24,75,0,2
25,76,1,2
26,80,3,4
27,81,3,1
28,81,4,2
29,84,0,1
30,93,0,2
31,97,0,2
32,105,4,2
33,107,2,2
34,107,3,3
35,115,3,1
36,116,1,3
37,120,0,3
38,132,4,4
39,135,3,2
40,137,4,4
41,145,4,4
42,148,0,0
43,159,1,4
44,161,4,2
45,168,0,4
46,173,1,3
47,176,2,4
48,178,3,3
49,179,4,1
50,180,3,2
51,181,4,2
52,184,4,3
53,188,1,1
54,188,4,3
55,196,2,4
