,step,vertical_idx,horizontal_idx
0,4,2,1
1,6,0,1
2,6,2,4
3,8,0,2
4,9,4,3
5,14,0,1
6,16,4,4
7,17,2,4
8,36,4,1
9,41,3,2
10,46,3,1
11,47,1,1
12,52,0,4
13,54,3,4
14,55,0,4
15,56,4,2
16,70,0,3
17,84,0,4
18,85,3,4
19,90,2,2
20,92,4,2
21,97,0,2
22,100,0,4
23,100,1,4
24,103,1,3
25,108,4,0
26,110,1,4
27,111,2,3
28,114,4,3
29,119,3,2
30,124,2,4
31,125,3,4
32,126,0,1
33,130,0,4
34,132,4,4
35,133,2,2
36,143,3,4
37,147,1,2
38,150,2,3
39,156,4,2
40,162,3,3
41,167,2,1
42,179,3,1
43,183,1,4
44,192,2,4
45,192,3,1
46,198,2,1
47,200,2,4
