,step,vertical_idx,horizontal_idx
0,2,1,1
1,7,1,1
2,14,0,4
3,16,0,1
4,28,1,4
5,29,2,1
6,32,3,1
7,34,4,3
8,37,0,4
9,38,2,1
10,47,2,4
11,54,0,3
12,54,1,4
13,56,2,2
14,68,1,2
15,72,0,0
16,84,0,2
17,84,2,4
18,84,4,4
19,87,1,2
20,88,0,4
21,90,1,3
22,94,3,3
23,94,3,4
24,96,2,3
25,101,4,4
26,105,2,2
27,108,3,3
28,109,1,4
29,110,1,3
30,112,2,3
31,115,4,4
32,116,2,3
33,119,1,2
34,119,2,4
35,122,1,4
36,124,3,4
37,126,2,1
38,130,0,1
39,134,0,4
40,138,0,3
41,141,1,4
42,145,2,4
43,146,2,3
44,146,4,3
45,147,1,4
46,151,2,4
47,152,1,1
48,157,1,4
49,157,4,3
50,161,0,4
51,176,3,1
52,180,3,4
53,186,0,4
54,186,1,1
55,186,1,3
56,190,0,3
57,198,4,3
58,199,1,3
59,200,1,4
60,200,4,2
