,step,vertical_idx,horizontal_idx
0,5,2,2
1,7,3,2
2,21,2,3
3,30,4,3
4,35,4,4
5,36,3,4
6,45,2,1
7,48,1,0
8,52,1,2
9,54,1,3
10,54,3,4
11,54,4,1
12,57,3,4
13,59,3,4
14,61,2,3
15,61,4,2
16,62,1,3
17,64,2,3
18,69,2,1
19,72,4,2
20,74,0,4
21,74,3,3
22,80,3,3
23,83,2,4
24,93,4,4
25,98,4,4
26,103,3,3
27,114,0,2
28,115,1,3
29,116,2,4
30,117,3,2
31,129,0,4
32,130,0,1
33,134,4,3
34,145,0,3
35,151,3,1
36,151,4,2
37,155,1,4
38,165,1,1
39,171,1,4
40,172,2,3
41,177,4,4
42,178,0,3
43,182,3,4
44,188,4,2
45,194,4,4
46,197,1,4
