,step,vertical_idx,horizontal_idx
0,1,2,3
1,2,0,0
2,7,3,4
3,20,1,1
4,21,1,3
5,22,2,2
6,24,2,4
7,28,4,1
8,32,1,4
9,39,4,2
10,45,4,1
11,47,0,4
12,51,1,3
13,54,0,1
14,55,3,3
15,55,4,4
16,63,2,4
17,74,0,3
18,76,0,4
19,81,4,3
20,87,2,2
21,91,1,4
22,97,0,3
23,99,0,3
24,100,3,1
25,101,1,4
26,103,1,3
27,113,0,4
28,114,2,3
29,118,4,4
30,119,3,2
31,124,2,4
32,127,2,1
33,128,0,2
34,132,0,4
35,135,2,3
36,136,0,1
37,138,2,2
38,140,1,4
39,144,3,4
40,148,1,3
41,155,2,4
42,156,0,2
43,156,3,4
44,161,0,2
45,162,2,3
46,164,1,3
47,172,2,3
48,175,0,3
49,176,2,2
50,177,0,4
51,179,0,4
52,182,0,4
53,185,3,4
54,186,3,4
55,196,1,4
