,step,vertical_idx,horizontal_idx
0,6,0,2
1,11,3,3
2,17,3,2
3,25,4,3
4,28,3,2
5,34,4,1
6,37,3,2
7,40,0,3
8,43,1,2
9,54,3,3
10,58,2,3
11,62,2,4
12,64,1,2
13,69,2,3
14,76,0,3
15,80,0,3
16,80,4,2
17,82,0,4
18,83,2,4
19,88,0,2
20,91,4,0
21,95,1,3
22,96,3,4
23,105,0,0
24,108,0,0
25,109,1,3
26,109,3,2
27,109,4,4
28,111,4,4
29,117,3,4
30,117,4,4
31,120,0,3
32,120,1,4
33,125,2,4
34,127,0,4
35,130,4,4
36,131,2,3
37,135,2,4
38,135,3,2
39,136,3,3
40,138,0,0
41,139,3,3
42,143,4,2
43,149,1,4
44,159,0,2
45,165,3,3
46,171,3,4
47,177,4,0
48,180,1,1
49,181,1,0
50,182,4,4
51,187,3,4
52,188,4,2
53,190,2,1
54,195,3,4
