,step,vertical_idx,horizontal_idx
0,2,0,1
1,7,2,1
2,10,0,4
3,15,3,3
4,18,2,3
5,19,4,3
6,29,2,4
7,35,1,3
8,40,1,2
9,46,4,2
10,48,0,3
11,48,1,0
12,48,2,3
13,49,2,3
14,57,2,4
15,58,3,3
16,60,4,4
17,74,2,4
18,75,2,2
19,80,2,2
20,85,0,0
21,93,1,3
22,111,3,3
23,115,4,2
24,117,0,1
25,121,0,3
26,132,2,3
27,135,4,2
28,137,1,3
29,138,2,4
30,144,4,2
31,149,0,3
32,152,0,4
33,152,4,4
34,157,4,2
35,160,3,2
36,163,1,2
37,163,4,3
38,165,2,4
39,165,3,2
40,165,4,4
41,166,0,2
42,169,0,3
43,169,1,4
44,176,4,3
45,179,0,3
46,185,2,3
47,187,4,2
48,191,3,2
49,194,1,4
