,step,vertical_idx,horizontal_idx
0,3,1,3
1,15,2,4
2,20,2,2
3,20,2,3
4,23,2,4
5,24,4,4
6,27,2,3
7,41,2,2
8,45,4,2
9,48,0,1
10,66,1,3
11,72,3,2
12,72,4,4
13,74,0,3
14,79,1,1
15,81,2,2
16,83,2,2
17,91,0,3
18,91,4,2
19,93,3,2
20,101,3,3
21,106,0,2
22,107,2,3
23,112,2,3
24,117,3,2
25,120,2,4
26,121,3,4
27,128,0,4
28,128,2,4
29,130,3,4
30,130,4,1
31,131,0,3
32,133,1,1
33,133,3,1
34,139,0,4
35,146,0,2
36,150,2,3
37,150,2,4
38,152,2,1
39,159,0,3
40,164,4,3
41,172,4,3
42,178,1,1
43,184,2,3
44,187,0,3
45,188,0,4
46,188,1,1
47,193,4,3
48,194,0,3
49,194,2,3
50,195,4,1
