,step,vertical_idx,horizontal_idx
0,12,0,2
1,14,3,1
2,17,4,0
3,20,2,4
4,25,0,3
5,27,3,3
6,29,0,2
7,36,1,1
8,37,4,1
9,42,3,4
10,44,1,2
11,50,1,4
12,50,2,1
13,51,4,3
14,52,0,2
15,55,2,1
16,56,3,4
17,62,3,3
18,64,4,4
19,69,1,0
20,72,4,4
21,77,0,4
22,83,2,2
23,83,4,4
24,92,2,3
25,94,2,4
26,96,3,0
27,101,2,1
28,102,1,3
29,107,1,3
30,109,3,4
31,113,3,4
32,115,4,1
33,120,2,4
34,126,4,3
35,127,1,2
36,130,4,2
37,142,0,4
38,143,1,2
39,147,0,3
40,157,2,2
41,163,1,1
42,164,0,3
43,170,3,3
44,179,4,4
45,181,0,3
46,181,1,1
47,193,2,2
48,198,1,4
49,198,4,3
50,199,3,3
