,step,vertical_idx,horizontal_idx
0,6,2,4
1,8,3,4
2,9,2,1
3,10,0,4
4,14,2,3
5,15,3,1
6,19,3,3
7,27,3,4
8,33,2,4
9,41,4,1
10,42,0,3
11,43,0,0
12,46,0,2
13,46,2,1
14,48,1,2
15,50,0,4
16,56,0,3
17,61,0,3
18,64,0,3
19,66,1,3
20,73,4,4
21,76,2,4
22,81,1,4
23,88,2,4
24,96,2,2
25,97,2,4
26,100,3,4
27,105,3,2
28,111,1,0
29,117,4,1
30,123,3,2
31,125,2,2
32,129,4,3
33,141,2,1
34,143,1,1
35,150,2,4
36,154,2,4
37,154,4,0
38,157,2,4
39,161,0,2
40,164,0,0
41,172,1,4
42,173,4,4
43,175,1,1
44,176,4,3
45,181,2,4
46,187,4,2
47,190,0,4
48,191,4,4
49,195,1,3
50,198,1,4
