,step,vertical_idx,horizontal_idx
0,1,4,4
1,3,1,2
2,8,0,3
3,8,1,4
4,8,2,3
5,16,0,2
6,26,3,2
7,32,2,3
8,37,4,4
9,40,0,3
10,41,2,1
11,45,3,4
12,48,2,1
13,54,0,0
14,56,2,3
15,58,0,2
16,61,1,2
17,63,0,4
18,74,1,4
19,77,3,2
20,77,4,3
21,78,3,4
22,79,4,3
23,85,1,3
24,93,0,2
25,95,0,2
26,113,0,1
27,115,3,3
28,116,3,1
29,120,0,3
30,136,1,3
31,150,1,3
32,150,4,0
33,154,3,2
34,159,2,3
35,163,2,4
36,167,4,3
37,170,0,2
38,170,0,3
39,176,0,4
40,177,4,2
41,178,0,3
42,181,1,3
43,182,3,1
44,191,1,3
45,194,4,3
46,196,0,0
