,step,vertical_idx,horizontal_idx
0,4,2,4
1,7,4,2
2,13,3,2
3,15,0,3
4,17,4,3
5,30,2,3
6,33,0,3
7,34,4,3
8,38,3,3
9,42,1,4
10,42,2,4
11,50,0,3
12,50,4,1
13,52,0,2
14,58,3,4
15,59,0,2
16,77,4,3
17,79,0,2
18,79,0,4
19,79,3,4
20,83,0,3
21,83,1,4
22,85,2,2
23,87,1,0
24,97,2,4
25,100,4,4
26,101,2,4
27,107,1,3
28,109,1,4
29,113,3,4
30,117,2,4
31,118,2,2
32,119,0,4
33,123,1,4
34,126,4,3
35,128,2,1
36,129,2,3
37,135,0,3
38,156,3,4
39,159,2,3
40,166,4,2
41,172,0,2
42,173,4,2
43,176,4,0
44,176,4,4
45,177,3,0
46,180,4,3
47,188,3,4
48,189,3,2
49,194,2,4
50,194,3,1
51,199,2,4
