,step,vertical_idx,horizontal_idx
0,1,0,4
1,4,1,1
2,31,2,3
3,35,4,4
4,36,0,4
5,42,0,4
6,44,3,4
7,60,1,1
8,61,4,4
9,64,4,1
10,66,2,4
11,86,1,2
12,90,4,4
13,91,1,4
14,93,2,4
15,95,1,4
16,104,3,1
17,106,0,1
18,107,0,4
19,107,1,0
20,107,1,3
21,123,0,3
22,123,2,4
23,123,3,4
24,129,2,4
25,130,0,1
26,139,3,3
27,152,4,4
28,155,4,2
29,159,4,2
30,165,0,4
31,165,4,4
32,175,0,4
33,176,0,3
34,177,3,4
35,179,2,2
36,181,3,3
37,186,0,2
38,188,1,2
39,190,1,2
40,191,2,1
41,194,1,4
42,196,3,4
43,200,0,3
44,200,2,4
