,step,vertical_idx,horizontal_idx
0,4,0,1
1,14,3,4
2,26,1,4
3,28,0,4
4,29,2,3
5,30,2,2
6,32,0,3
7,32,4,1
8,39,3,4
9,47,4,1
10,51,2,3
11,53,0,0
12,58,3,4
13,61,0,4
14,62,1,1
15,64,0,1
16,65,1,3
17,68,3,3
18,69,2,1
19,73,1,0
20,78,3,2
21,79,2,4
22,83,4,3
23,89,4,2
24,91,2,4
25,96,2,2
26,99,4,4
27,100,3,2
28,103,2,1
29,104,4,4
30,111,2,4
31,112,0,0
32,113,0,4
33,118,0,4
34,121,2,4
35,129,1,4
36,134,3,3
37,136,4,0
38,137,2,1
39,141,3,1
40,143,3,3
41,147,2,4
42,148,4,0
43,151,0,3
44,151,3,4
45,157,4,4
46,160,0,4
47,166,3,3
48,169,0,2
49,170,4,2
50,180,1,3
51,180,4,1
52,184,4,2
53,186,1,3
54,192,0,2
55,193,0,2
56,195,3,4
