,step,vertical_idx,horizontal_idx
0,9,2,4
1,9,4,2
2,22,0,2
3,41,3,1
4,43,3,2
5,47,3,2
6,48,0,2
7,53,3,4
8,54,3,2
9,54,3,4
10,59,2,2
11,60,4,3
12,62,0,0
13,66,4,2
14,67,0,4
15,68,3,4
16,71,2,3
17,74,4,4
18,79,2,4
19,79,4,1
20,85,4,4
21,87,1,1
22,87,2,2
23,90,0,4
24,91,3,0
25,91,4,1
26,93,0,3
27,97,3,4
28,103,2,3
29,103,3,1
30,105,4,3
31,118,0,4
32,119,0,2
33,120,1,3
34,133,1,4
35,134,3,3
36,150,2,1
37,153,0,2
38,154,4,3
39,155,1,3
40,167,4,4
41,168,4,2
42,171,0,0
43,174,1,1
44,177,3,4
45,181,4,1
46,184,2,4
47,185,4,2
48,188,4,2
49,189,0,3
50,194,2,3
51,195,2,3
52,195,4,4
53,196,4,3
54,197,3,3
