,step,vertical_idx,horizontal_idx
0,6,0,4
1,9,4,4
2,10,4,3
3,13,4,1
4,14,4,4
5,17,2,2
6,19,1,1
7,22,0,4
8,23,2,1
9,28,1,4
10,33,1,4
11,35,1,3
12,38,1,4
13,48,4,4
14,54,3,4
15,56,1,4
16,57,0,4
17,58,0,4
18,64,1,4
19,65,2,1
20,66,1,4
21,69,3,3
22,73,3,1
23,75,4,3
24,83,3,2
25,85,4,3
26,90,0,4
27,96,0,2
28,96,4,2
29,102,1,3
30,107,0,1
31,109,2,2
32,114,0,0
33,116,0,4
34,126,1,0
35,126,2,4
36,127,2,4
37,128,0,4
38,129,1,3
39,131,1,3
40,133,0,2
41,136,2,4
42,146,0,2
43,146,3,2
44,150,1,4
45,163,0,4
46,165,3,4
47,172,0,1
48,175,2,2
49,179,0,4
50,184,0,3
51,184,3,1
52,194,3,4
53,196,1,2
54,196,2,4
55,197,1,1
56,198,1,4
57,199,1,2
