,step,vertical_idx,horizontal_idx
0,1,1,4
1,3,1,2
2,6,0,3
3,7,2,4
4,9,2,3
5,11,2,4
6,29,1,2
7,36,1,4
8,40,3,3
9,44,4,1
10,45,3,2
11,46,4,4
12,50,4,3
13,51,0,4
14,64,3,4
15,69,0,4
16,78,0,4
17,87,4,3
18,96,3,1
19,98,4,4
20,101,2,4
21,103,3,4
22,114,2,4
23,114,3,3
24,115,1,2
25,118,2,3
26,120,0,4
27,120,4,2
28,121,0,1
29,123,0,3
30,127,4,3
31,132,2,4
32,134,3,4
33,136,3,2
34,138,4,1
35,139,1,1
36,141,1,3
37,142,2,2
38,142,4,3
39,158,1,2
40,164,0,4
41,168,4,0
42,179,2,2
43,181,0,1
44,185,2,4
45,185,4,3
