,step,vertical_idx,horizontal_idx
0,7,2,1
1,12,1,2
2,18,4,3
3,19,4,4
4,20,3,3
5,44,1,3
6,50,3,4
7,57,1,1
8,63,0,2
9,63,0,4
10,66,2,4
11,67,4,0
12,71,1,2
13,72,4,2
14,81,1,4
15,86,3,3
16,87,2,3
17,90,4,3
18,97,3,4
19,97,4,4
20,100,3,3
21,110,1,2
22,113,2,2
23,114,1,3
24,116,2,4
25,117,4,3
26,118,3,3
27,123,1,4
28,126,2,4
29,138,3,4
30,140,2,2
31,143,4,4
32,148,2,3
33,149,2,1
34,152,4,4
35,156,1,4
36,165,2,3
37,165,3,4
38,168,4,3
39,172,3,2
40,173,0,3
41,173,2,1
42,177,2,4
43,177,3,4
44,183,0,0
45,183,3,4
46,188,2,4
47,190,2,2
48,191,0,0
49,198,2,4
50,198,3,1
