,step,vertical_idx,horizontal_idx
0,9,0,3
1,9,3,0
2,9,3,4
3,9,4,1
4,20,3,3
5,22,1,4
6,27,0,3
7,28,4,3
8,31,3,3
9,32,1,3
10,41,1,4
11,47,3,4
12,48,2,3
13,49,2,4
14,53,0,4
15,59,2,4
16,60,0,4
17,65,1,1
18,77,2,4
19,80,1,4
20,80,3,3
21,82,3,0
22,85,0,4
23,87,1,1
24,88,1,4
25,90,3,4
26,100,2,4
27,102,2,2
28,106,2,2
29,111,3,3
30,116,4,3
31,122,3,4
32,124,1,2
33,129,0,4
34,135,3,4
35,137,4,4
36,147,0,4
37,149,0,1
38,149,3,2
39,151,1,4
40,153,1,4
41,154,2,3
42,156,3,2
43,159,0,3
44,159,0,4
45,170,3,4
46,171,1,4
47,172,3,2
48,173,4,4
49,180,3,4
50,182,1,3
51,192,2,3
52,192,3,2
53,196,3,4
