,step,vertical_idx,horizontal_idx
0,1,1,4
1,1,2,4
2,10,1,4
3,11,0,2
4,13,2,4
5,16,4,1
6,17,0,4
7,22,1,2
8,28,2,3
9,31,2,3
10,34,2,3
11,38,2,3
12,45,0,2
13,46,1,1
14,46,1,4
15,54,2,4
16,57,3,1
17,62,3,2
18,66,3,1
19,72,3,2
20,74,2,4
21,78,2,4
22,80,1,4
23,92,1,2
24,96,1,4
25,96,2,1
26,97,0,3
27,97,2,2
28,100,1,4
29,101,3,4
30,110,3,2
31,118,4,1
32,131,3,0
33,131,3,4
34,135,4,4
35,138,1,3
36,139,3,0
37,145,0,4
38,145,4,3
39,149,0,1
40,156,3,3
41,159,3,3
42,166,1,0
43,189,0,4
44,190,0,1
45,198,1,3
