,step,vertical_idx,horizontal_idx
0,1,4,3
1,16,0,3
2,19,2,3
3,19,3,3
4,31,4,4
5,43,1,1
6,44,4,1
7,46,3,3
8,55,3,2
9,61,0,0
10,68,3,3
11,70,2,4
12,73,4,2
13,76,1,4
14,78,1,2
15,79,0,0
16,86,1,4
17,89,3,1
18,90,4,3
19,92,4,4
20,93,2,4
21,93,4,4
22,94,3,2
23,98,3,0
24,98,4,3
25,108,2,2
26,110,4,2
27,111,0,1
28,114,3,3
29,120,4,4
30,132,2,4
31,133,1,4
32,137,1,2
33,138,0,1
34,144,0,0
35,150,0,4
36,150,4,4
37,157,3,0
38,159,1,3
39,159,4,3
40,160,0,4
41,166,4,3
42,167,4,1
43,169,2,4
44,187,4,2
45,195,3,3
46,195,4,3
47,196,1,4
48,199,0,2
49,200,0,1
