,step,vertical_idx,horizontal_idx
0,5,0,3
1,9,0,2
2,22,2,2
3,31,1,3
4,42,3,2
5,47,4,4
6,52,0,0
7,54,2,3
8,57,1,1
9,57,4,1
10,60,3,0
11,65,4,4
12,68,3,0
13,69,4,3
14,72,2,4
15,78,3,4
16,89,2,2
17,91,4,3
18,95,4,3
19,102,2,1
20,109,2,4
21,110,0,3
22,110,2,1
23,112,2,3
24,123,0,4
25,123,4,3
26,125,4,2
27,128,4,1
28,139,1,4
29,143,3,4
30,144,3,2
31,144,4,2
32,153,2,4
33,156,0,4
34,157,4,0
35,161,3,3
36,164,3,2
37,168,1,2
38,174,4,2
39,174,4,3
40,175,0,4
41,176,2,1
42,177,0,1
43,180,0,2
44,183,3,4
45,195,0,4
