,step,vertical_idx,horizontal_idx
0,1,2,2
1,3,2,4
2,3,4,1
3,8,4,4
4,9,2,4
5,11,4,4
6,13,0,0
7,16,2,4
8,17,2,3
9,26,3,4
10,28,3,2
11,32,0,0
12,33,1,3
13,36,3,3
14,39,3,2
15,43,0,3
16,43,3,2
17,56,0,4
18,58,4,3
19,60,1,3
20,62,1,3
21,65,2,2
22,71,2,4
23,77,4,2
24,80,0,3
25,82,0,0
26,83,2,4
27,83,3,2
28,89,3,2
29,94,1,4
30,96,3,4
31,97,1,4
32,98,4,3
33,99,2,3
34,103,1,4
35,105,0,2
36,117,1,1
37,117,1,4
38,121,4,2
39,123,1,4
40,129,3,3
41,130,2,3
42,132,4,4
43,138,0,4
44,143,2,3
45,148,4,4
46,162,0,3
47,166,0,1
48,173,3,3
49,180,2,4
50,185,2,3
51,188,0,1
52,197,1,2
53,198,2,3
54,198,4,4
