,step,vertical_idx,horizontal_idx
0,1,4,0
1,8,3,0
2,24,1,3
3,36,1,0
4,36,3,0
5,37,2,4
6,46,4,2
7,48,4,4
8,52,0,4
9,56,2,4
10,60,2,4
11,65,0,2
12,69,1,0
13,72,3,4
14,73,1,4
15,74,4,3
16,83,2,4
17,83,3,3
18,87,2,3
19,99,2,3
20,105,1,2
21,106,3,1
22,109,3,3
23,109,4,2
24,116,0,4
25,121,3,2
26,125,3,3
27,135,3,4
28,139,2,3
29,141,1,0
30,146,1,2
31,147,1,3
32,149,4,3
33,152,3,3
34,158,3,2
35,160,0,1
36,165,2,3
37,168,3,4
38,169,2,4
39,177,2,1
40,177,3,4
41,181,0,0
42,181,0,4
43,181,2,2
44,182,0,1
45,182,2,4
46,185,2,4
47,185,3,4
48,187,2,3
49,191,1,1
50,192,2,4
51,196,1,1
52,196,3,4
