,step,vertical_idx,horizontal_idx
0,1,1,1
1,5,3,3
2,6,4,3
3,12,4,2
4,17,3,1
5,18,1,1
6,19,2,3
7,22,2,3
8,24,4,4
9,26,4,4
10,28,2,4
11,29,1,2
12,30,2,2
13,30,2,4
14,31,0,4
15,42,3,4
16,48,3,4
17,67,3,1
18,69,3,0
19,71,4,4
20,74,3,1
21,77,1,1
22,78,0,1
23,88,0,3
24,92,4,4
25,94,3,4
26,96,2,1
27,96,4,0
28,97,1,4
29,100,0,3
30,105,3,3
31,108,3,3
32,109,1,3
33,111,1,2
34,111,2,1
35,114,1,1
36,123,4,4
37,126,3,1
38,127,4,3
39,130,0,4
40,133,3,4
41,134,3,3
42,135,4,4
43,137,2,3
44,140,0,3
45,149,3,2
46,162,1,4
47,162,3,4
48,168,4,4
49,172,1,0
50,174,1,4
51,180,1,1
52,180,1,3
53,182,4,4
54,188,2,3
55,194,0,2
56,196,1,3
57,198,1,4
