,step,vertical_idx,horizontal_idx
0,3,2,3
1,4,1,2
2,7,0,3
3,7,2,4
4,9,0,4
5,11,1,4
6,13,4,4
7,25,2,4
8,27,0,2
9,30,2,3
10,38,2,3
11,40,4,4
12,45,2,1
13,46,2,4
14,47,4,1
15,48,0,3
16,51,4,4
17,55,0,4
18,58,1,4
19,62,2,1
20,62,2,2
21,63,1,4
22,65,4,3
23,66,1,3
24,72,0,2
25,73,4,1
26,75,2,4
27,79,0,3
28,84,3,4
29,85,3,3
30,86,4,3
31,91,4,0
32,97,4,2
33,98,4,0
34,103,4,4
35,112,4,2
36,113,3,1
37,114,3,3
38,119,0,4
39,128,4,4
40,135,1,3
41,142,1,1
42,144,4,3
43,147,3,0
44,149,4,4
45,160,4,4
46,162,1,4
47,164,1,3
48,166,2,3
49,166,3,2
50,167,4,3
51,169,3,1
52,170,2,1
53,176,1,2
54,180,2,2
55,181,4,2
56,187,1,4
57,200,4,0
