,step,vertical_idx,horizontal_idx
0,10,3,4
1,13,2,4
2,15,3,3
3,18,0,1
4,20,2,3
5,23,4,4
6,24,3,2
7,27,3,2
8,28,1,4
9,28,3,4
10,39,1,3
11,39,2,4
12,45,2,4
13,46,1,3
14,47,2,4
15,52,0,1
16,57,2,4
17,58,1,3
18,63,3,0
19,65,4,1
20,66,4,3
21,67,3,4
22,69,1,3
23,70,1,1
24,71,4,4
25,82,2,4
26,83,1,4
27,88,3,2
28,89,1,4
29,90,4,4
30,97,0,3
31,108,0,2
32,112,1,1
33,115,4,1
34,117,3,3
35,118,2,4
36,118,3,3
37,118,4,0
38,120,2,2
39,124,2,2
40,131,0,3
41,132,3,1
42,134,2,4
43,138,2,3
44,140,4,4
45,142,0,1
46,147,0,2
47,147,4,3
48,151,3,4
49,156,3,3
50,160,1,2
51,163,1,4
52,170,1,1
53,172,3,4
54,173,1,4
55,174,1,4
56,175,2,3
57,178,1,1
58,192,3,3
59,193,0,0
60,195,0,4
61,197,0,3
