,step,vertical_idx,horizontal_idx
0,2,4,3
1,8,1,2
2,10,4,3
3,12,1,1
4,16,4,4
5,19,4,4
6,32,1,3
7,36,2,3
8,45,4,2
9,49,4,2
10,53,3,1
11,55,3,3
12,58,2,4
13,60,1,4
14,66,4,4
15,72,4,4
16,73,2,4
17,74,4,0
18,87,4,4
19,90,3,0
20,100,2,1
21,100,3,4
22,108,0,3
23,111,1,1
24,119,4,4
25,128,0,2
26,129,3,3
27,133,3,2
28,135,1,4
29,141,2,3
30,143,2,4
31,143,3,4
32,144,3,4
33,149,1,4
34,154,0,2
35,154,4,3
36,158,2,3
37,159,3,1
38,175,2,3
39,175,3,4
40,182,1,4
41,183,3,4
42,195,2,4
43,195,3,2
44,197,1,4
45,198,1,2
46,199,3,0
