,step,vertical_idx,horizontal_idx
0,4,1,3
1,8,1,2
2,15,4,2
3,23,3,4
4,28,3,3
5,30,2,3
6,32,3,3
7,40,1,3
8,40,4,3
9,41,4,3
10,50,4,0
11,52,4,2
12,53,4,2
13,54,0,3
14,58,3,0
15,61,3,2
16,63,1,3
17,65,3,4
18,67,2,3
19,68,0,3
20,68,1,4
21,68,3,3
22,69,3,1
23,70,2,1
24,72,3,4
25,78,0,4
26,80,2,4
27,81,2,1
28,96,1,3
29,97,0,4
30,100,3,4
31,104,1,3
32,106,0,4
33,109,2,4
34,112,2,1
35,113,0,4
36,121,4,0
37,127,1,4
38,129,2,3
39,148,4,0
40,152,0,4
41,168,3,3
42,171,2,3
43,179,3,2
44,188,2,1
45,192,4,2
46,196,2,2
