,step,vertical_idx,horizontal_idx
0,1,0,4
1,6,0,2
2,8,2,3
3,8,2,4
4,16,0,4
5,34,1,1
6,36,0,0
7,40,0,4
8,42,0,3
9,44,1,2
10,45,4,3
11,49,0,3
12,49,3,1
13,53,1,3
14,57,3,2
15,74,2,4
16,75,0,3
17,77,1,3
18,77,3,4
19,79,0,2
20,79,2,2
21,99,3,1
22,104,4,3
23,107,0,1
24,108,2,4
25,109,2,3
26,116,1,1
27,116,4,4
28,117,1,2
29,120,4,4
30,123,1,3
31,130,4,3
32,134,3,1
33,138,4,1
34,141,0,4
35,145,4,3
36,151,0,4
37,155,0,3
38,156,4,1
39,160,1,2
40,160,2,1
41,160,4,4
42,161,3,4
43,164,4,3
44,167,2,3
45,174,4,4
46,179,4,3
47,191,2,1
48,196,4,4
49,197,1,1
