,step,vertical_idx,horizontal_idx
0,6,4,2
1,7,2,1
2,8,4,3
3,21,2,4
4,21,3,1
5,23,4,3
6,27,0,3
7,31,0,1
8,46,3,0
9,46,3,4
10,51,3,4
11,55,0,0
12,59,1,4
13,60,1,0
14,64,0,2
15,64,1,0
16,67,0,2
17,73,4,2
18,74,1,4
19,82,1,4
20,85,4,2
21,86,1,2
22,87,0,1
23,92,1,4
24,93,0,3
25,93,4,4
26,96,0,4
27,99,1,2
28,100,2,1
29,101,0,1
30,102,1,4
31,107,2,3
32,109,1,4
33,111,3,2
34,113,1,4
35,118,1,3
36,126,0,4
37,126,4,3
38,129,2,2
39,130,4,1
40,131,4,4
41,132,4,3
42,136,4,4
43,141,1,1
44,154,0,4
45,165,4,3
46,170,1,4
47,171,3,3
48,173,3,4
49,176,1,1
50,178,3,1
51,179,3,4
52,180,2,3
53,181,4,4
54,183,0,4
55,183,4,3
56,185,0,0
57,197,2,3
