,step,vertical_idx,horizontal_idx
0,8,0,4
1,16,0,2
2,18,0,3
3,21,4,2
4,22,0,3
5,23,1,4
6,23,2,4
7,23,3,1
8,28,3,4
9,35,0,4
10,36,0,4
11,38,4,3
12,51,0,4
13,55,0,4
14,60,0,4
15,62,1,3
16,65,2,3
17,85,1,4
18,87,1,4
19,92,0,3
20,92,4,4
21,94,3,4
22,99,1,2
23,101,3,3
24,103,3,4
25,104,4,3
26,105,2,2
27,107,2,3
28,113,4,4
29,114,4,2
30,125,2,1
31,125,3,3
32,134,1,1
33,134,3,3
34,136,4,4
35,147,1,4
36,157,4,2
37,159,3,3
38,163,2,4
39,168,3,3
40,169,3,1
41,174,3,3
42,186,4,3
43,195,1,3
44,197,4,3
45,200,3,4
