,step,vertical_idx,horizontal_idx
0,2,2,2
1,5,0,1
2,10,3,3
3,11,3,3
4,14,1,4
5,17,0,4
6,27,2,2
7,35,0,4
8,37,1,4
9,42,4,3
10,43,3,4
11,47,3,3
12,48,4,1
13,54,1,2
14,55,3,2
15,62,1,3
16,68,4,2
17,77,3,4
18,86,0,0
19,92,0,4
20,99,0,4
21,108,0,4
22,110,4,1
23,120,0,1
24,122,2,1
25,123,4,4
26,124,3,2
27,125,1,4
28,136,1,1
29,138,4,2
30,139,0,4
31,146,3,1
32,157,2,2
33,158,2,4
34,160,0,3
35,161,2,3
36,167,1,2
37,168,4,4
38,173,3,4
39,174,4,3
40,177,0,3
41,177,2,4
42,179,4,4
43,187,3,2
44,189,2,4
45,193,0,2
46,195,3,1
47,196,2,1
48,199,1,4
