,step,vertical_idx,horizontal_idx
0,1,4,3
1,6,2,2
2,19,3,1
3,19,4,2
4,26,3,3
5,30,1,2
6,34,4,3
7,40,4,4
8,41,1,4
9,42,1,3
10,42,4,4
11,44,1,2
12,45,3,2
13,45,4,4
14,46,2,2
15,62,4,2
16,64,2,4
17,65,2,2
18,69,3,1
19,74,2,3
20,82,3,2
21,85,1,3
22,87,3,3
23,88,2,1
24,88,4,4
25,95,4,4
26,98,2,4
27,100,2,4
28,101,0,4
29,102,2,1
30,103,0,3
31,112,0,4
32,115,0,1
33,118,0,0
34,118,2,3
35,118,3,0
36,120,2,4
37,120,4,4
38,123,2,4
39,123,3,4
40,124,2,3
41,127,0,2
42,142,2,2
43,153,3,4
44,154,1,4
45,156,2,4
46,163,1,4
47,167,3,3
48,177,1,0
49,181,4,2
50,183,2,3
