,step,vertical_idx,horizontal_idx
0,2,0,0
1,2,1,4
2,5,4,1
3,6,2,2
4,9,2,1
5,13,2,3
6,20,3,2
7,29,3,4
8,29,4,4
9,42,2,4
10,42,3,4
11,50,1,2
12,56,1,4
13,59,1,4
14,60,4,4
15,74,3,2
16,75,1,0
17,77,2,1
18,77,3,4
19,80,1,4
20,80,4,2
21,83,1,2
22,85,1,4
23,85,4,4
24,88,1,4
25,91,4,4
26,93,4,0
27,107,4,1
28,114,0,2
29,115,2,4
30,120,4,4
31,123,2,3
32,124,3,3
33,127,1,1
34,134,3,0
35,135,1,2
36,143,0,3
37,148,2,4
38,156,1,4
39,162,2,2
40,168,3,4
41,169,0,3
42,176,3,2
43,179,2,2
44,179,4,3
45,186,3,3
46,197,1,3
