,step,vertical_idx,horizontal_idx
0,1,0,2
1,1,3,4
2,1,4,2
3,4,1,4
4,7,2,4
5,11,4,4
6,12,3,4
7,14,0,2
8,21,1,2
9,26,4,3
10,34,1,4
11,34,3,2
12,35,3,4
13,36,2,3
14,37,3,3
15,41,4,1
16,43,1,4
17,47,3,3
18,50,1,3
19,59,0,1
20,59,1,1
21,59,3,0
22,59,4,4
23,60,1,3
24,62,0,4
25,69,3,2
26,70,1,4
27,70,4,4
28,72,2,3
29,73,3,2
30,78,0,3
31,79,2,4
32,80,3,4
33,83,0,2
34,86,1,4
35,91,2,4
36,92,0,2
37,100,2,3
38,100,3,3
39,103,3,3
40,106,3,2
41,121,3,3
42,122,0,4
43,122,4,1
44,127,1,2
45,129,2,3
46,137,2,1
47,137,4,2
48,142,1,0
49,144,1,4
50,149,1,4
51,152,4,4
52,166,3,4
53,169,2,3
54,176,3,4
55,178,1,3
56,182,1,3
57,188,0,0
