,step,vertical_idx,horizontal_idx
0,3,2,4
1,13,4,2
2,15,0,3
3,23,3,3
4,31,3,2
5,33,3,1
6,37,0,3
7,37,2,3
8,40,0,4
9,42,0,4
10,49,2,3
11,55,3,2
12,56,0,4
13,58,0,2
14,58,4,2
15,64,0,0
16,77,2,2
17,82,0,3
18,83,1,3
19,86,1,3
20,88,1,4
21,94,1,4
22,104,2,1
23,104,3,4
24,105,0,2
25,114,4,3
26,121,3,4
27,128,4,4
28,129,3,3
29,132,2,4
30,132,4,4
31,142,4,3
32,152,2,4
33,154,2,3
34,162,2,3
35,174,0,2
36,176,3,3
37,179,3,2
38,181,0,1
39,182,4,2
40,188,0,3
41,188,1,2
42,189,2,1
43,192,0,3
44,193,3,4
45,195,3,4
