,step,vertical_idx,horizontal_idx
0,1,0,1
1,1,2,3
2,5,1,2
3,5,3,3
4,5,3,4
5,7,0,3
6,14,1,2
7,19,3,4
8,21,3,1
9,30,1,4
10,36,1,4
11,37,2,3
12,44,3,2
13,47,0,4
14,51,3,1
15,54,4,1
16,60,2,1
17,66,4,2
18,71,4,4
19,74,1,4
20,77,0,2
21,77,1,1
22,77,3,4
23,78,2,3
24,79,1,4
25,87,1,2
26,91,0,4
27,92,3,4
28,96,2,3
29,98,0,4
30,100,2,4
31,101,1,3
32,103,1,3
33,106,2,4
34,108,1,4
35,116,3,4
36,119,0,1
37,119,4,2
38,127,3,4
39,127,4,4
40,133,4,2
41,138,0,3
42,146,1,3
43,162,1,1
44,172,2,3
45,172,3,0
46,175,3,4
47,188,3,4
48,197,4,4
49,199,4,3
