,step,vertical_idx,horizontal_idx
0,2,1,4
1,5,4,4
2,7,1,4
3,30,0,3
4,30,3,3
5,32,0,3
6,32,4,2
7,34,3,3
8,40,4,3
9,42,2,4
10,47,3,2
11,47,4,3
12,49,2,3
13,57,0,4
14,62,0,1
15,66,3,2
16,74,0,4
17,83,2,4
18,91,4,0
19,94,0,0
20,94,3,1
21,97,0,3
22,99,4,4
23,106,0,4
24,108,1,3
25,115,4,2
26,116,3,3
27,118,4,0
28,119,3,3
29,119,3,4
30,126,1,2
31,128,3,3
32,130,4,4
33,132,3,4
34,132,4,4
35,138,3,3
36,139,2,2
37,145,3,2
38,150,2,4
39,151,4,4
40,154,4,2
41,156,1,3
42,157,0,2
43,158,0,3
44,158,1,2
45,161,3,2
46,164,2,4
47,167,1,4
48,171,0,1
49,172,1,2
50,172,4,2
51,174,4,4
52,175,0,3
53,178,4,3
54,181,0,1
55,187,0,4
56,194,3,4
57,199,4,4
