,step,vertical_idx,horizontal_idx
0,4,2,3
1,8,1,2
2,9,3,0
3,12,0,4
4,14,1,3
5,21,3,3
6,29,4,2
7,32,0,0
8,35,0,4
9,40,1,0
10,42,1,3
11,56,3,3
12,60,4,2
13,62,3,4
14,64,0,3
15,68,2,3
16,76,0,2
17,81,2,4
18,82,2,3
19,85,0,2
20,85,0,3
21,87,4,0
22,89,2,3
23,102,0,0
24,104,3,4
25,106,2,4
26,108,0,4
27,109,1,4
28,110,1,4
29,110,4,1
30,114,1,2
31,125,4,1
32,141,4,4
33,145,2,4
34,152,4,2
35,157,2,3
36,163,2,4
37,164,3,2
38,166,2,3
39,167,2,4
40,171,2,4
41,173,3,2
42,173,4,3
43,181,3,3
44,182,2,1
45,189,1,4
46,190,0,1
47,192,3,4
48,192,4,3
49,194,3,4
50,197,1,2
