,step,vertical_idx,horizontal_idx
0,2,0,1
1,11,3,3
2,20,0,4
3,21,3,1
4,28,2,1
5,32,3,2
6,32,3,3
7,39,4,1
8,43,2,4
9,44,1,2
10,45,4,3
11,47,4,2
12,49,0,2
13,50,3,4
14,50,4,4
15,60,0,3
16,61,0,3
17,62,3,4
18,62,4,3
19,63,0,4
20,64,1,2
21,68,0,4
22,70,0,3
23,74,0,3
24,80,2,3
25,102,1,4
26,108,0,4
27,111,2,3
28,119,0,4
29,120,2,4
30,127,1,2
31,132,4,4
32,135,0,4
33,137,1,4
34,138,2,4
35,138,3,3
36,140,2,4
37,152,2,1
38,159,4,3
39,165,4,1
40,165,4,4
41,166,2,3
42,170,3,2
43,181,3,3
44,183,1,3
45,184,0,0
46,185,1,4
47,191,2,4
48,199,4,2
