,step,vertical_idx,horizontal_idx
0,13,0,4
1,14,1,3
2,14,1,4
3,22,2,4
4,23,2,3
5,27,1,1
6,28,1,3
7,31,3,4
8,49,2,1
9,63,2,3
10,69,3,4
11,74,0,0
12,84,0,1
13,87,0,4
14,88,1,2
15,94,4,4
16,97,3,4
17,99,1,4
18,106,2,2
19,106,3,2
20,107,0,3
21,109,2,3
22,109,2,4
23,114,3,2
24,127,0,3
25,132,4,4
26,135,0,3
27,136,2,3
28,142,3,4
29,144,2,2
30,146,1,3
31,146,3,1
32,148,3,1
33,148,4,2
34,154,0,4
35,162,4,3
36,165,0,4
37,166,1,3
38,168,4,3
39,171,0,3
40,177,4,4
41,179,4,3
42,181,1,2
43,183,4,3
44,194,0,3
45,198,3,2
