,step,vertical_idx,horizontal_idx
0,1,4,4
1,4,0,4
2,8,2,1
3,14,4,4
4,18,3,4
5,20,0,4
6,43,2,3
7,50,2,4
8,58,0,1
9,59,2,2
10,60,0,1
11,63,0,4
12,64,2,1
13,66,1,4
14,66,2,3
15,67,4,2
16,72,2,2
17,79,2,3
18,81,0,0
19,83,0,2
20,83,1,4
21,92,1,3
22,94,1,3
23,98,2,4
24,100,0,0
25,100,4,2
26,101,3,3
27,102,4,2
28,113,4,4
29,116,2,2
30,116,4,3
31,121,3,4
32,127,0,1
33,129,4,4
34,139,3,4
35,148,4,1
36,148,4,3
37,149,1,3
38,150,3,4
39,151,1,1
40,152,0,3
41,161,1,4
42,162,0,2
43,168,4,4
44,169,2,4
45,169,3,4
46,170,2,1
47,172,1,4
48,175,3,3
49,184,4,2
50,192,1,1
51,193,2,3
