,step,vertical_idx,horizontal_idx
0,4,4,1
1,7,2,2
2,9,2,4
3,12,3,3
4,18,3,2
5,25,1,3
6,26,1,2
7,26,1,3
8,27,0,4
9,31,2,4
10,32,2,3
11,42,1,1
12,45,2,4
13,47,1,1
14,48,1,4
15,55,0,3
16,56,4,4
17,57,4,2
18,60,1,4
19,60,3,0
20,60,4,2
21,61,3,2
22,67,3,3
23,80,4,2
24,81,1,4
25,82,0,0
26,87,4,4
27,88,0,3
28,91,0,1
29,92,2,4
30,93,3,3
31,95,2,4
32,97,1,0
33,97,1,4
34,98,1,3
35,98,4,3
36,98,4,4
37,102,2,4
38,103,1,4
39,105,2,4
40,106,1,1
41,108,4,3
42,114,1,2
43,123,3,3
44,132,2,3
45,137,0,3
46,137,1,0
47,142,3,2
48,146,3,4
49,150,4,3
50,163,4,2
51,165,2,4
52,169,3,4
53,173,4,3
54,178,0,0
55,178,2,3
56,180,1,4
57,181,2,3
58,184,0,4
59,185,3,1
60,193,4,4
61,194,0,4
