,step,vertical_idx,horizontal_idx
0,2,0,4
1,2,2,2
2,6,3,3
3,7,3,2
4,7,3,4
5,8,1,3
6,14,3,4
7,18,4,2
8,19,3,3
9,24,2,4
10,29,2,3
11,33,1,3
12,37,2,2
13,37,4,3
14,38,1,4
15,43,2,1
16,43,4,3
17,44,1,2
18,47,4,1
19,48,0,4
20,54,0,2
21,54,0,4
22,54,4,4
23,60,2,1
24,64,4,2
25,65,3,4
26,66,3,2
27,72,0,2
28,74,2,4
29,87,0,4
30,89,4,4
31,91,0,2
32,93,3,3
33,97,2,1
34,103,4,3
35,104,2,2
36,107,4,2
37,116,0,3
38,120,1,3
39,127,3,1
40,129,1,4
41,133,3,2
42,136,3,2
43,141,1,4
44,149,2,4
45,153,1,1
46,153,2,1
47,154,3,2
48,156,1,4
49,158,2,1
50,165,0,3
51,167,4,3
52,178,1,3
53,178,2,1
54,178,2,2
55,192,4,4
56,193,1,2
57,195,0,2
58,197,2,2
