,step,vertical_idx,horizontal_idx
0,3,4,4
1,4,2,3
2,14,2,2
3,20,4,3
4,23,0,2
5,23,0,4
6,23,4,3
7,24,1,1
8,30,1,1
9,32,3,3
10,45,2,2
11,50,3,2
12,53,3,2
13,59,3,3
14,72,0,3
15,72,1,4
16,79,1,3
17,83,3,4
18,85,0,2
19,88,2,1
20,94,3,4
21,97,3,1
22,101,3,2
23,101,3,4
24,105,4,2
25,110,3,4
26,112,2,2
27,115,4,1
28,116,0,3
29,120,3,4
30,123,3,4
31,126,0,4
32,134,1,3
33,134,4,4
34,139,1,2
35,140,0,0
36,141,2,1
37,151,4,2
38,158,0,1
39,161,1,3
40,164,0,3
41,170,1,1
42,177,0,1
43,184,0,4
44,186,4,4
45,188,4,4
46,191,2,4
47,196,4,2
