,step,vertical_idx,horizontal_idx
0,4,1,3
1,6,4,2
2,8,0,3
3,8,1,4
4,14,1,2
5,19,1,2
6,26,2,3
7,26,3,4
8,27,0,4
9,39,3,2
10,40,2,2
11,42,0,4
12,46,2,4
13,48,0,3
14,51,4,2
15,52,3,2
16,59,1,4
17,62,3,4
18,66,4,4
19,72,0,3
20,75,4,1
21,77,3,4
22,78,4,4
23,80,2,4
24,89,2,4
25,95,0,3
26,100,1,3
27,110,0,2
28,113,0,3
29,116,0,2
30,125,4,3
31,134,4,3
32,136,2,3
33,147,3,4
34,150,4,0
35,157,1,4
36,158,1,3
37,166,3,1
38,166,3,4
39,175,3,2
40,176,3,4
41,178,0,3
42,186,0,4
43,189,4,2
44,190,2,4
45,192,1,4
46,192,2,4
47,199,3,3
